Date	GILD	MDLZ	FISV	HPFK	IRCS	TCMU	XFMM	GVVV	MHDZ	GIHF	NQYU	DUIR	BQYN	PDSZ	BSNG	IKCC	XQXR	HNNY	DLFB	PHBP	HGHJ	JMYS	KQDY	TSII	OJQO	KDOC	FBTB	LGHQ	WAAI	VGYC	OPYH	PMHG	CWZD	DQZO	RLTP	CLYY	PJRF	TUWV	TXHL	OCKA	YWNZ	MXAI	GGZS	OEGR	MRIJ	IAZR	RXKH	FOCE	QUUT	CZHB	KAVI	IPZI	AVGO	CHTR	IDNA	UGUF	QCOM	SBUX	TMUS	COST	EHLW	PEP	HGRW	RLLE	CMCSA	PYPL	VYFU	ADBE	INTC	TZFN	OBDC	AAPL	TSLA	XTXR	MSFT	DRSH	META	YRIG	GOOG	OAAR	TLRC	CWHU	AMZN	YYBM	NFLX	AJLW	NVDA	CSCO	PBGQ	LWMB	XSRP	XTLJ	FATP	YERP	MFOP	ATQP	XWQP	TXN	RKPP	LAFL
2020-11-29	26.22	78.17	17.22	109.61	96.47	16.79	38.95	41.24	111.53	220.33	16.48	34.34	18.40	26.21	148.90	60.22	19.64	23.90	75.74	126.89	80.95	18.05	137.65	95.86	48.05	11.47	17.80	33.75	109.97	87.12	186.39	47.54	37.61	51.86	60.75	85.38	19.26	65.46	86.31	212.08	154.77	82.40	24.49	82.97	13.29	77.26	52.13	100.22	48.98	14.64	117.23	46.35	224.79	143.91	52.01	19.57	146.98	161.86	28.77	63.79	60.75	118.56	16.67	105.38	57.10	12.78	190.55	45.12	113.22	99.56	24.52	16.69	69.40	19.46	70.42	58.06	116.87	5.77	98.39	38.75	26.03	50.52	197.41	59.58	43.28	34.10	41.02	316.89	49.87	49.32	27.63	94.83	7.01	55.76	88.82	42.11	31.80	281.49	32.89	66.00
2020-11-30	26.01	77.31	17.23	106.18	95.55	16.92	38.73	41.30	112.34	216.01	16.42	34.57	18.23	26.18	148.82	59.84	19.78	23.33	74.16	126.41	83.53	17.43	136.81	95.30	46.03	11.62	17.55	33.54	109.06	89.84	185.71	48.92	36.75	51.32	61.01	85.63	19.19	64.85	84.31	218.00	157.36	80.04	24.92	84.42	13.12	77.52	50.00	101.78	47.71	14.40	115.26	45.18	226.14	142.02	52.85	19.66	150.76	160.64	28.79	64.17	62.01	122.28	16.37	106.67	57.94	12.19	192.34	44.67	110.16	102.24	25.43	16.57	70.31	19.24	70.42	58.82	117.20	5.53	99.71	39.70	26.73	50.10	198.10	59.85	43.05	33.93	41.62	328.12	50.85	49.84	26.99	96.33	7.18	56.40	91.48	40.94	31.09	282.37	31.85	65.45
2020-12-01	25.87	76.30	17.54	101.23	94.70	16.49	38.20	40.89	109.21	220.95	16.39	34.66	18.57	26.15	149.75	61.47	20.01	22.81	72.03	126.53	80.76	16.63	135.30	96.72	46.26	12.00	18.00	33.39	111.02	87.46	184.31	47.60	38.23	51.95	62.08	87.71	19.59	66.72	87.09	245.30	154.53	82.36	24.53	81.97	13.20	77.84	50.43	102.32	47.46	14.46	111.41	46.06	231.50	139.40	52.11	19.90	148.28	163.33	27.88	63.71	62.97	122.48	16.12	108.11	59.39	11.92	195.60	45.40	112.57	101.36	24.89	16.62	70.38	19.24	70.41	59.39	116.48	5.69	99.95	40.40	26.05	48.77	195.68	58.76	42.50	34.46	41.02	314.52	50.87	49.93	26.63	95.13	7.07	57.96	90.26	42.05	31.98	283.62	32.32	67.16
2020-12-02	26.12	76.50	17.18	103.34	95.84	15.80	38.51	41.36	107.30	218.64	16.25	34.62	19.02	25.96	147.92	62.19	20.16	23.25	74.84	128.61	81.00	15.91	135.01	97.74	45.61	11.61	17.84	33.24	108.10	87.58	190.09	47.53	36.33	49.79	61.48	88.36	20.02	68.42	85.74	251.26	158.72	83.88	24.94	81.25	13.28	79.37	50.10	101.32	48.39	14.83	111.44	47.03	229.46	141.20	52.00	19.50	147.28	166.50	28.17	64.65	62.83	121.82	16.28	109.20	61.16	11.62	195.70	46.70	110.55	100.63	24.22	16.60	73.31	19.16	70.70	59.99	116.71	5.44	98.90	41.66	24.91	48.81	198.62	57.76	43.41	34.76	40.97	301.08	52.83	49.70	26.42	95.39	6.95	57.98	92.96	42.72	31.06	287.23	32.91	66.07
2020-12-03	26.31	76.86	16.99	101.01	95.36	16.26	38.86	41.67	109.15	215.02	16.25	34.62	19.10	26.10	150.00	63.41	20.41	22.31	76.54	128.56	81.09	16.62	136.36	98.45	43.74	11.44	17.64	32.78	110.12	89.47	196.54	48.35	35.20	52.08	60.53	87.56	19.73	70.59	87.11	248.24	155.53	85.33	24.70	83.19	13.49	78.57	49.01	101.35	48.79	15.17	111.71	47.59	236.79	142.77	51.71	18.98	149.20	167.15	29.05	65.78	63.70	123.46	16.39	107.02	60.74	11.94	194.33	46.05	113.53	99.16	23.13	16.40	75.60	18.99	70.66	60.35	115.09	5.54	99.76	42.71	23.83	48.44	200.51	57.04	42.85	34.63	40.87	299.77	51.00	49.78	26.68	94.54	7.10	57.02	91.60	43.18	31.92	290.27	33.01	64.09
2020-12-04	26.13	77.57	16.38	97.33	94.78	16.33	39.19	41.37	110.02	214.83	16.34	34.20	19.40	26.27	148.13	62.13	20.14	21.49	76.68	127.57	83.48	15.87	134.84	97.34	43.87	11.54	17.19	32.85	111.16	91.05	192.04	47.59	34.73	50.53	59.68	87.86	19.32	72.80	87.41	251.11	160.53	87.53	25.10	86.85	13.69	79.40	47.59	100.12	48.08	14.78	113.25	48.94	238.03	140.90	52.69	18.51	146.63	167.87	28.50	67.50	63.20	123.87	16.58	105.91	59.27	12.11	198.30	47.43	112.88	101.32	23.93	16.76	76.95	18.87	69.91	60.57	115.29	5.67	99.16	42.71	24.41	47.91	199.21	57.69	43.28	34.38	41.28	288.57	49.26	49.45	26.38	93.15	7.20	58.52	94.90	44.06	32.72	293.87	33.64	66.19
2020-12-05	26.01	78.53	16.85	95.80	95.54	16.39	39.74	41.66	106.69	217.38	16.32	34.41	19.19	26.52	150.36	62.57	20.27	22.35	76.66	125.93	80.30	16.62	134.44	98.65	42.60	11.62	17.26	32.57	110.73	89.96	197.78	47.91	34.06	52.08	60.22	88.87	19.46	73.86	89.79	247.17	155.36	85.88	25.53	83.97	13.47	78.71	47.67	99.65	49.35	14.57	115.66	47.42	231.11	141.19	53.54	17.95	149.37	170.14	27.58	65.29	63.71	129.24	16.73	104.00	57.67	12.54	193.65	46.62	110.90	102.61	23.48	16.16	76.77	18.98	69.49	59.85	113.51	5.73	98.04	43.98	24.50	49.84	199.70	56.65	44.15	34.98	40.79	288.86	50.60	49.05	25.53	91.79	7.09	60.21	91.56	44.84	33.00	293.35	32.95	66.99
2020-12-06	25.85	79.23	17.12	94.23	95.84	16.51	39.10	41.99	104.97	223.05	16.40	34.26	19.67	26.41	148.13	63.21	20.31	22.03	79.06	124.30	83.88	16.11	134.03	97.47	41.96	11.57	17.15	32.66	114.85	90.47	203.56	46.42	35.68	53.24	61.07	89.95	19.92	74.06	90.35	240.25	155.60	87.02	25.28	83.85	13.43	80.06	47.02	99.74	47.46	14.25	111.57	47.24	232.86	141.71	54.53	18.35	147.30	170.93	26.82	65.03	62.65	133.88	16.56	102.77	59.49	12.03	198.12	47.61	108.85	101.82	22.74	15.93	79.93	18.98	68.75	58.98	114.93	5.78	97.68	45.42	23.61	47.93	203.19	56.93	43.98	35.54	40.72	291.26	49.22	49.45	25.63	91.37	7.31	59.11	93.29	43.61	32.03	292.21	32.75	66.03
2020-12-07	25.75	79.81	16.94	94.71	95.83	16.86	39.07	42.24	108.09	219.23	16.21	34.28	20.12	26.47	148.15	63.06	20.10	21.06	82.14	122.86	85.18	15.46	136.21	98.44	43.31	11.58	17.55	32.65	113.40	93.49	208.96	45.14	35.42	51.64	60.85	88.59	19.85	72.24	89.83	246.90	157.92	85.86	25.70	80.62	13.19	79.30	48.72	100.65	46.77	14.34	114.77	48.66	233.79	141.29	54.86	18.37	144.54	170.88	26.64	64.88	57.98	139.96	16.81	102.98	57.88	11.81	196.16	48.37	108.79	105.75	22.96	15.70	80.72	19.12	68.33	59.12	115.56	5.92	96.71	45.09	23.10	49.32	201.81	57.95	44.76	35.73	40.67	281.92	50.32	50.17	25.65	92.40	7.28	60.42	96.73	43.87	32.40	294.25	32.95	68.49
2020-12-08	26.12	79.42	16.31	93.40	94.65	16.30	39.03	42.55	105.67	221.64	16.09	34.59	19.70	26.24	149.37	62.07	20.15	20.71	85.78	121.55	85.46	14.86	134.86	100.09	44.34	11.68	17.11	32.96	115.86	92.13	212.20	43.91	34.52	50.44	59.35	88.51	20.39	71.64	87.42	240.80	159.75	83.97	26.11	77.20	13.09	78.52	47.21	100.58	45.03	14.73	114.10	49.88	224.43	140.41	53.86	17.98	148.15	169.09	26.05	65.00	58.48	134.33	16.52	103.29	58.33	11.57	198.66	48.77	106.21	109.64	23.32	15.98	79.41	19.16	67.75	59.91	114.90	6.06	96.79	45.11	23.58	50.21	200.61	57.60	44.39	35.20	40.72	271.97	49.95	50.09	25.13	93.43	7.09	59.30	96.10	42.97	32.66	296.42	33.57	69.65
2020-12-09	26.18	80.05	15.92	92.15	95.07	16.47	38.28	42.15	106.27	226.73	16.09	34.67	19.57	26.47	151.63	60.63	20.19	20.19	88.60	121.39	87.38	15.36	133.80	99.52	44.85	11.73	17.21	33.06	114.58	92.06	219.95	42.49	33.68	49.31	59.54	90.07	20.65	71.02	86.65	242.27	162.03	82.53	25.51	78.42	12.90	77.43	45.58	101.86	46.50	14.49	117.03	49.44	220.48	138.59	52.60	18.10	148.79	168.64	25.42	63.84	59.63	128.49	16.66	101.91	59.58	11.97	200.14	49.68	103.53	112.70	23.01	16.65	82.46	18.96	68.48	59.10	115.97	6.16	96.02	44.09	23.52	48.93	197.94	57.87	44.53	34.49	40.79	274.73	49.23	50.04	25.89	93.64	7.24	59.80	97.13	43.53	33.61	297.57	33.27	68.73
2020-12-10	25.88	80.87	16.10	90.80	94.55	16.11	38.20	41.64	105.20	227.38	16.03	34.90	19.95	26.66	151.14	59.91	20.33	20.15	88.01	121.85	89.58	15.30	135.95	100.34	43.93	11.92	17.13	32.77	107.56	89.11	216.73	41.76	33.62	48.84	58.94	90.20	21.19	70.61	88.69	235.03	162.67	81.22	25.42	76.00	12.72	76.22	47.69	101.16	45.05	14.87	115.40	50.96	215.01	139.22	52.07	18.47	147.10	167.29	24.72	65.32	60.87	123.83	15.77	102.42	59.14	12.34	193.45	50.52	103.38	112.87	22.67	17.18	83.65	18.95	69.15	59.25	117.47	5.90	96.97	42.62	22.77	50.82	202.97	58.41	44.17	33.90	40.21	277.57	47.82	50.66	25.29	93.54	7.27	58.96	99.38	43.89	33.32	299.33	33.81	70.41
2020-12-11	25.91	80.38	16.54	88.98	93.79	15.93	38.14	41.38	104.63	228.55	15.98	34.74	20.16	26.52	149.56	61.16	20.37	19.39	92.05	121.02	88.76	15.81	137.08	102.12	42.01	12.27	17.51	32.43	109.70	86.46	223.93	41.24	34.30	47.95	58.01	92.57	20.71	70.77	86.26	231.64	163.08	79.07	25.05	76.77	12.88	75.47	47.15	102.07	46.06	15.20	110.88	52.42	216.66	140.02	53.24	18.73	147.67	165.65	25.60	66.35	62.02	123.23	15.46	103.01	57.48	11.94	200.70	49.55	103.29	115.25	22.28	17.01	86.53	19.05	69.52	58.55	117.30	6.14	98.31	43.07	23.64	49.26	201.56	59.33	44.12	33.67	40.50	290.55	49.40	49.83	26.18	94.82	7.14	58.50	101.86	45.46	34.23	299.93	33.16	72.68
2020-12-12	25.62	80.12	16.24	85.48	95.12	15.56	37.57	41.59	105.97	232.87	16.05	34.46	20.41	26.44	151.63	61.51	20.49	19.32	90.18	121.61	86.76	15.26	135.10	103.62	40.73	11.96	17.28	32.43	107.72	88.15	227.27	41.49	32.90	49.56	57.79	95.14	20.15	73.15	85.89	225.88	159.69	77.08	24.74	79.84	12.76	75.71	45.15	102.76	46.80	15.31	112.43	53.48	217.88	139.06	52.34	19.04	149.07	166.20	25.42	68.01	62.03	128.02	15.26	104.68	57.80	12.12	199.78	49.39	105.13	116.79	22.78	17.65	90.33	18.96	69.86	59.36	118.79	5.98	97.22	43.68	23.99	49.71	204.65	58.33	44.87	33.95	39.92	301.97	50.82	49.28	25.59	95.50	6.94	59.30	103.42	44.41	34.09	299.81	32.83	73.79
2020-12-13	25.59	80.50	15.71	85.29	96.47	15.01	37.39	41.34	104.34	238.70	16.14	34.66	20.12	26.65	153.74	59.94	20.51	19.06	94.09	123.07	89.28	15.23	133.85	105.13	41.02	12.22	17.76	32.22	111.71	87.98	229.94	43.31	33.41	51.23	56.93	95.13	20.06	71.46	87.74	232.87	164.35	74.64	24.46	80.13	12.58	77.18	45.90	101.67	44.84	15.00	114.16	54.64	208.41	140.07	52.15	18.66	150.74	166.46	25.73	69.92	61.19	130.29	14.96	103.02	57.52	11.62	192.85	49.55	104.48	112.27	23.29	17.97	89.60	18.99	69.26	59.63	120.54	6.04	97.07	43.57	24.18	48.82	207.97	59.01	43.86	33.49	40.23	312.35	49.75	48.63	25.17	94.95	6.68	59.31	103.74	45.76	33.15	304.08	33.35	75.21
2020-12-14	25.59	80.63	16.06	81.45	96.16	15.55	37.81	40.86	104.98	236.63	16.30	34.21	20.34	26.52	155.54	60.72	20.33	19.72	90.25	121.80	90.90	14.55	134.81	104.93	42.13	12.12	17.82	31.93	111.18	87.69	230.70	42.05	32.39	50.41	57.40	93.23	20.63	71.06	89.15	226.85	162.42	77.27	24.42	79.81	12.66	77.57	43.78	101.84	45.87	14.64	109.40	53.01	209.98	142.84	52.20	18.76	151.74	168.01	25.64	69.61	62.02	136.00	15.01	103.69	55.76	11.92	187.05	49.35	102.36	109.52	23.37	17.51	89.07	18.85	68.95	59.55	119.79	5.79	97.77	43.98	24.41	47.58	207.64	59.58	43.48	33.67	40.14	316.90	48.42	48.64	24.40	95.80	6.49	59.53	106.04	45.11	33.68	306.76	33.22	76.41
2020-12-15	25.54	81.13	15.56	85.38	95.43	16.05	37.67	41.36	104.78	235.39	16.41	34.39	20.50	26.83	153.71	60.54	20.19	20.52	94.40	122.64	92.41	14.23	133.81	103.07	40.92	11.87	18.11	32.20	109.75	87.10	232.92	40.75	33.31	50.24	56.77	91.04	20.28	71.91	88.11	231.26	163.33	76.29	24.34	81.76	12.48	76.97	44.59	102.15	45.42	14.81	108.67	54.25	215.41	143.03	53.04	18.26	150.50	168.82	26.41	70.82	62.79	134.83	15.17	103.45	56.38	11.65	186.23	49.46	101.95	110.20	24.15	17.67	90.94	18.78	68.23	59.14	118.43	5.90	97.65	43.66	24.58	46.35	204.23	60.01	44.60	33.97	40.09	330.70	50.38	49.07	23.74	94.98	6.32	59.44	102.47	46.66	34.18	306.15	33.33	74.14
2020-12-16	25.39	79.99	15.88	86.60	94.93	15.83	38.23	41.42	104.02	233.32	16.51	34.46	20.76	26.82	154.08	58.91	20.44	20.00	92.02	123.08	94.13	14.27	132.89	104.33	42.47	11.94	17.63	32.40	111.97	85.18	230.13	39.94	31.76	52.08	55.53	92.36	19.74	71.12	88.51	237.57	158.52	78.18	24.12	84.76	12.28	78.33	46.02	102.19	47.08	15.25	109.04	53.17	222.91	142.71	53.84	17.71	148.36	171.37	26.11	69.79	63.84	139.32	15.09	101.14	55.77	11.45	186.56	49.20	100.20	109.22	23.27	17.80	91.23	18.59	67.88	59.86	119.11	5.86	96.90	42.97	23.56	48.07	203.75	58.95	43.45	34.38	40.07	320.05	52.01	48.55	24.47	93.92	6.33	59.56	102.58	45.22	33.28	309.22	34.00	71.88
2020-12-17	25.18	78.93	16.26	90.23	94.89	15.79	38.63	40.87	102.93	229.62	16.70	34.23	21.23	26.85	154.23	59.84	20.49	20.30	88.27	125.13	93.40	14.24	135.06	104.51	43.39	11.59	18.01	31.94	108.06	86.72	236.08	41.30	31.23	50.76	54.44	90.49	19.75	70.06	89.58	241.26	163.95	87.29	24.37	82.90	12.41	77.62	46.59	102.31	48.86	15.65	107.35	53.60	216.51	143.60	53.71	17.89	146.43	171.13	26.18	68.73	62.98	133.66	14.91	102.61	57.46	11.77	185.14	47.72	99.43	111.40	22.61	18.56	92.15	18.49	67.50	59.97	117.90	6.08	97.73	41.57	23.93	46.14	206.90	59.92	42.20	34.36	39.68	307.29	51.11	47.75	24.39	94.31	6.10	59.78	101.77	46.64	33.22	314.19	34.78	73.94
2020-12-18	25.37	79.99	15.94	87.75	94.57	15.95	39.13	41.19	100.11	235.63	16.55	34.11	21.58	26.99	154.74	59.71	20.39	20.40	90.96	125.44	90.83	14.58	133.17	106.01	41.64	11.25	17.60	31.95	108.86	89.48	243.84	40.67	30.82	48.42	54.60	91.26	19.76	69.41	88.67	240.92	161.92	90.35	24.07	82.67	12.49	77.65	47.86	103.79	48.82	16.03	102.68	54.66	221.79	145.54	53.25	17.93	146.89	173.19	26.01	69.43	63.33	135.59	14.72	104.28	58.29	11.97	185.17	47.34	101.08	111.48	23.10	17.83	88.29	18.64	67.21	61.30	118.41	5.90	97.59	41.74	23.30	44.85	202.62	60.44	41.84	34.56	40.09	314.19	50.66	47.89	25.00	94.76	6.17	61.12	98.64	47.54	33.24	314.60	34.60	71.78
2020-12-19	25.42	80.45	15.92	84.20	95.04	16.20	38.46	41.62	98.14	230.36	16.49	34.08	21.96	26.85	157.00	59.57	20.23	20.62	88.38	123.92	91.87	15.11	133.61	108.18	39.72	11.33	17.41	32.10	107.81	89.47	248.46	40.29	30.41	48.45	55.56	90.73	19.62	66.76	87.81	248.30	161.07	88.36	23.53	85.04	12.56	77.70	49.11	104.42	47.74	15.76	105.93	53.44	227.66	148.63	53.41	18.16	149.94	173.79	26.60	69.32	62.87	135.19	14.74	103.41	57.10	11.69	186.21	47.60	102.74	107.47	23.44	17.62	89.23	18.62	67.23	60.34	119.90	5.94	96.40	43.12	24.01	45.66	206.43	61.59	42.09	34.12	39.87	303.99	51.02	47.77	25.66	96.22	6.27	60.68	96.59	48.40	33.81	317.29	35.48	71.31
2020-12-20	25.64	81.09	15.90	85.84	94.20	16.63	38.15	41.41	95.46	229.29	16.68	33.69	21.96	26.90	155.68	60.65	20.31	21.40	85.47	123.14	95.61	14.88	133.42	106.99	40.36	11.33	17.26	31.67	106.21	87.13	250.50	41.12	29.18	48.85	56.18	91.18	20.09	68.01	89.23	245.28	158.29	89.57	24.00	85.98	12.72	76.81	50.14	105.13	46.14	15.37	109.70	53.65	232.92	148.21	53.92	18.18	147.08	176.35	27.20	70.29	61.79	139.21	14.79	104.95	58.87	12.19	191.76	47.00	104.84	110.51	24.24	17.99	88.35	18.76	67.19	59.54	118.88	6.03	97.59	42.44	24.72	44.57	208.33	60.98	42.79	34.10	39.60	312.19	51.01	47.65	26.55	97.21	6.35	60.51	94.28	47.85	34.61	316.28	36.05	71.33
2020-12-21	25.85	81.41	16.50	87.64	93.62	16.27	38.14	41.15	98.18	232.77	16.58	34.03	21.57	26.69	156.11	60.21	20.49	22.26	87.15	124.16	94.09	14.41	135.25	109.15	40.48	11.39	16.84	31.43	107.69	89.13	242.32	39.41	29.69	47.02	57.25	90.58	19.63	68.69	90.70	251.25	153.33	87.47	23.86	84.44	12.78	76.75	48.24	104.94	46.67	15.20	108.58	52.59	230.40	146.60	53.10	18.46	147.08	175.16	28.11	70.38	61.31	138.14	14.51	105.23	60.37	12.63	197.49	47.20	106.20	111.82	24.88	18.02	91.82	18.78	66.68	60.24	117.41	5.87	96.46	42.45	25.37	45.32	206.19	61.22	43.54	34.71	39.83	299.87	49.68	48.24	26.79	96.96	6.51	59.30	97.05	47.51	35.30	314.84	36.14	71.89
2020-12-22	26.08	82.08	16.17	91.24	93.30	15.73	38.39	41.31	99.80	228.64	16.76	34.00	21.38	26.52	156.38	61.54	20.26	22.85	86.05	123.02	90.09	13.94	134.78	108.39	41.95	11.75	17.07	31.09	109.07	86.85	246.08	38.82	30.33	46.03	56.17	92.00	19.01	66.88	87.64	247.07	158.06	88.99	24.30	85.66	12.88	78.18	46.85	105.89	48.03	15.30	105.83	53.24	240.68	146.61	52.56	18.58	143.96	176.11	27.66	72.35	60.35	142.85	14.29	106.54	60.28	13.14	193.47	45.78	109.01	115.03	24.15	18.67	90.92	18.74	66.55	61.05	118.42	5.64	97.00	43.80	26.10	44.99	211.90	60.18	42.58	34.00	39.67	296.88	49.02	47.70	26.05	95.69	6.32	60.40	100.43	46.49	35.27	318.71	36.15	72.33
2020-12-23	26.00	81.15	16.83	92.80	92.20	16.30	38.80	40.80	100.53	224.31	16.75	33.65	21.06	26.46	154.83	62.68	20.36	22.91	83.76	124.20	86.25	13.43	134.71	109.90	40.52	11.78	16.85	31.11	107.90	89.20	245.23	37.95	29.25	47.37	55.79	92.87	19.59	64.39	85.12	243.29	161.94	91.20	24.63	89.14	12.84	77.08	45.38	104.50	47.04	14.97	101.74	52.62	243.77	144.49	51.99	18.99	145.69	174.44	28.59	70.27	59.55	147.00	14.40	104.75	61.29	13.15	198.79	46.81	111.54	110.54	24.36	19.06	91.26	18.68	66.91	60.18	119.47	5.85	96.14	44.30	26.05	46.32	216.93	60.28	42.36	34.11	39.75	299.39	47.05	47.86	25.86	94.86	6.41	61.90	103.14	46.94	35.26	322.23	36.72	72.65
2020-12-24	25.79	81.68	16.78	89.07	93.33	15.89	39.20	40.93	97.91	228.27	16.66	33.30	21.04	26.46	154.27	63.47	20.39	22.58	85.09	123.29	84.80	12.90	136.53	110.80	40.22	11.76	16.71	31.19	104.15	91.14	243.75	39.26	29.64	47.79	55.20	94.84	19.32	62.14	87.56	238.43	163.37	94.23	24.87	89.37	12.83	77.00	45.00	103.97	46.67	14.72	105.80	52.95	236.97	144.54	53.08	18.44	149.36	173.57	29.19	68.82	60.60	152.82	14.51	105.82	60.15	13.54	197.28	46.13	112.11	113.30	24.11	19.55	90.80	18.79	67.62	59.48	119.40	5.83	96.46	44.86	26.73	45.32	222.85	61.02	41.67	34.44	39.63	302.79	47.32	48.52	26.74	95.37	6.49	61.81	102.28	46.75	35.94	327.19	37.67	71.99
2020-12-25	25.76	82.58	16.34	85.26	93.51	15.94	39.27	40.58	94.95	228.24	16.68	32.87	21.32	26.45	154.58	65.09	20.59	21.61	87.28	124.87	82.44	13.33	136.04	112.43	41.11	12.07	17.18	30.85	103.92	90.18	236.86	40.43	30.01	46.63	53.94	92.17	19.35	60.37	88.69	242.88	168.36	94.00	24.24	86.34	12.74	76.59	46.42	104.70	46.20	14.59	110.05	52.62	228.06	147.10	53.95	18.65	150.08	171.63	29.64	68.84	59.52	158.37	14.58	106.34	62.03	14.10	190.89	46.93	114.19	115.64	25.02	18.99	91.49	18.93	68.06	59.97	119.84	5.80	95.93	46.31	26.52	44.56	226.30	60.16	41.09	34.80	40.09	313.66	48.98	49.30	26.68	96.50	6.30	61.99	105.26	45.39	36.86	325.66	37.97	72.35
2020-12-26	26.11	82.75	16.46	82.18	94.71	15.51	38.53	40.71	92.62	226.31	16.54	32.96	21.66	26.65	154.49	63.85	20.73	21.74	85.74	126.07	79.66	12.75	134.26	112.23	39.95	11.86	17.58	30.58	100.68	88.96	233.24	38.96	29.32	44.90	54.16	92.86	18.99	61.95	90.31	244.01	167.15	92.12	24.32	87.87	12.84	76.89	44.49	104.37	48.05	14.80	114.77	53.63	222.07	148.28	52.96	18.65	149.53	174.38	29.11	70.15	60.16	164.10	14.47	105.27	64.43	14.66	188.43	47.51	115.03	110.86	25.57	18.86	94.47	18.72	67.75	59.60	120.69	5.60	95.20	46.38	25.68	44.63	232.47	60.55	40.93	34.30	40.41	317.42	47.86	49.14	26.93	96.36	6.32	61.21	108.60	45.31	37.52	329.80	38.90	73.61
2020-12-27	25.98	82.73	16.01	83.71	93.84	15.66	39.00	40.63	90.72	225.77	16.63	32.46	21.82	26.88	156.43	65.27	20.69	22.06	82.99	126.63	83.13	12.68	135.59	112.37	39.45	11.98	17.73	30.30	100.96	87.41	236.98	37.24	30.27	43.31	54.94	90.57	19.33	61.06	92.82	244.03	171.44	91.74	23.71	85.73	12.61	78.29	43.50	102.89	48.59	14.61	118.76	52.22	228.68	150.54	52.67	19.12	153.51	173.46	29.55	69.24	59.40	164.57	14.45	103.29	64.24	14.89	193.49	46.61	117.98	109.72	24.41	18.65	92.18	18.72	67.30	60.09	121.24	5.76	96.14	47.27	25.69	46.06	230.07	60.57	40.64	34.17	40.77	331.33	47.45	49.22	27.02	95.44	6.36	62.92	104.70	46.38	37.53	327.41	39.30	76.17
2020-12-28	25.75	83.38	15.42	84.69	94.32	15.73	39.29	40.12	88.98	225.15	16.63	32.43	21.83	26.79	157.43	64.72	20.53	21.09	80.38	127.69	83.37	12.71	136.09	113.77	38.65	11.75	18.25	30.28	104.40	85.71	239.99	36.38	30.61	45.32	56.12	88.69	18.64	60.29	92.13	249.61	166.76	90.94	23.95	89.16	12.58	78.09	42.58	102.24	47.53	14.78	114.50	51.05	232.86	150.04	52.38	18.71	157.19	175.50	30.40	71.47	58.95	160.80	14.70	102.81	65.59	14.84	186.87	47.90	120.51	108.90	24.51	18.51	92.22	18.67	66.73	60.76	121.72	5.70	96.23	45.97	26.16	44.82	235.10	60.92	39.71	33.49	40.31	339.63	47.67	48.62	26.25	94.86	6.58	63.70	105.94	47.37	37.31	326.87	39.06	75.11
2020-12-29	25.98	83.37	15.54	84.64	95.56	15.48	39.18	40.40	88.66	221.96	16.51	32.53	21.56	26.72	155.63	64.32	20.27	20.55	84.06	128.16	86.78	12.52	137.30	112.12	39.75	11.98	17.88	30.46	104.53	86.64	237.51	35.10	29.20	45.08	56.48	86.55	18.36	60.59	91.28	242.63	168.36	92.77	24.29	92.50	12.70	77.47	41.95	102.05	46.28	14.41	110.96	52.05	227.10	152.53	53.02	18.73	159.66	176.47	29.97	72.93	58.71	157.38	14.95	103.87	66.02	15.18	189.08	49.19	123.28	113.43	23.59	19.11	95.92	18.68	66.28	59.86	121.90	5.72	95.24	46.69	26.20	45.08	240.53	59.65	38.92	33.59	40.87	346.05	47.45	48.17	26.90	96.23	6.74	63.77	103.23	47.66	38.07	329.96	39.02	73.78
2020-12-30	26.21	82.32	15.17	81.72	94.79	15.05	39.58	40.23	88.93	223.78	16.52	32.05	21.26	26.74	154.34	63.56	20.12	21.09	85.53	128.54	89.39	11.98	137.65	113.85	38.16	12.17	17.48	30.06	104.91	85.44	231.37	35.23	27.84	44.36	55.38	86.67	18.36	59.38	93.95	245.13	173.83	89.81	24.30	89.79	12.91	76.93	41.19	103.25	46.14	14.37	114.75	51.52	230.26	153.27	52.97	18.38	161.82	174.11	30.61	73.40	58.46	158.31	14.78	104.91	65.23	14.60	191.61	49.43	121.06	110.34	23.79	19.90	94.85	18.50	65.79	59.25	121.69	5.47	96.24	46.28	25.85	45.33	235.60	59.87	37.80	33.80	41.30	334.28	48.77	47.59	26.15	94.78	6.78	65.31	103.08	47.28	37.17	327.36	37.81	75.96
2020-12-31	25.93	83.08	14.81	81.45	94.37	14.47	39.79	40.22	91.67	225.62	16.32	31.58	21.55	26.90	153.55	63.71	20.04	20.62	88.59	127.02	90.21	12.08	138.67	112.73	37.70	12.30	17.89	30.32	108.61	82.63	226.10	34.92	28.21	46.15	56.55	85.77	18.55	59.72	97.22	248.68	172.61	90.01	24.07	87.08	12.91	76.34	42.21	102.58	46.82	14.12	118.01	50.30	237.03	153.90	53.38	17.95	162.85	174.68	31.12	74.48	57.45	151.92	15.05	103.38	65.39	13.98	187.50	48.99	123.58	113.67	24.74	20.01	94.07	18.50	66.33	58.87	123.03	5.38	95.73	45.98	26.25	44.13	239.61	59.57	38.71	33.70	41.26	324.85	47.94	46.81	25.73	93.41	6.99	64.38	99.79	48.81	37.10	330.62	38.26	73.41
